intro,links
"The Congress on Sunday said the BJP was ""unsuccessfully"" trying to build a laboratory in West Bengal for its experiments, on a day the Bengal government denied permission to Uttar Pradesh Chief Minister Yogi Adityanath to land his chopper in the eastern state.",https://www.ndtv.com/india-news/bjp-trying-to-make-west-bengal-its-laboratory-for-experiments-congress-1987738
Maharashtra minister Girish Mahajan and senior Congress leader Radhakrishna Vikhe Patil on Sunday met social activist Anna Hazare who is on a hunger strike in his native Ralegan Siddhi village in Ahmednagar.,https://www.ndtv.com/india-news/bjp-leader-girish-mahajan-meets-anna-hazare-with-maharashtra-chief-ministers-letter-1987736
"Union minister Smriti Irani on Sunday said she would leave politics the day Prime Minister Narendra Modi decided to hang his boots, though she asserted that he would be around for ""long years"".",https://www.ndtv.com/india-news/will-quit-politics-the-day-pm-modi-hangs-his-boots-says-smriti-irani-1987735
"Kolkata Police chief Rajeev Kumar has expressed ""regret"" for not attending a meeting with the Election Commission officials last week, stating that he was on a casual leave, West Bengal government has said in a letter to the poll panel.",https://www.ndtv.com/india-news/kolkata-police-chief-regrets-not-meeting-poll-panel-state-government-1987728
The Centre is aiming to install 300 more realtime ambient air quality monitoring systems across the country by 2024 as the country battles deteriorating air quality.,https://www.ndtv.com/india-news/centre-to-install-450-realtime-1-500-manual-air-quality-monitoring-systems-by-2024-1987726
"In an unusual but genuine demand, Jammu and Kashmir Governor Satya Pal Malik on Sunday urged Prime Minister Narendra Modi to check predatory pricing by airlines in Srinagar during the winter season.",https://www.ndtv.com/india-news/ahead-of-pms-srinagar-visit-jammu-and-kashmir-governor-demands-pm-modi-to-check-price-hike-1987724
"Congress president Rahul Gandhi on Sunday expressed solidarity with West Bengal Chief Minister Mamata Banerjee, who sat in protest after a team of Central Bureau of Investigation (CBI) visited Kolkata police chief Rajeev Kumar's house.",https://www.ndtv.com/india-news/rahul-gandhi-says-stand-shoulder-to-shoulder-with-mamata-banerjee-will-defeat-fascist-forces-amid-cl-1987723
"The leaders of several prominent opposition parties have expressed solidarity with West Bengal Chief Minister Mamata Banerjee, who on Sunday evening sat in protest against the Central government after the Central Bureau of Investigation (CBI) officers visited the house of Kolkata police chief Rajeev Kumar.",https://www.ndtv.com/india-news/opposition-unites-behind-mamata-banerjee-on-row-with-centre-plans-visits-1987722
"Taking on Prime Minister Narendra Modi, Congress president Rahul Gandhi today said the Centre's crop insurance scheme is aimed at taking away farmers income to fill up pockets of big businessmen.",https://www.ndtv.com/india-news/rahul-gandhi-says-centres-crop-insurance-scheme-aims-taking-away-farmers-money-1987718
"As drama continues in West Bengal over an unexpected visit of the CBI officers to Kolkata, the central agency dragged the state government to the Supreme Court today. On Sunday, the agency's interim boss,M Nageswara Rao, had said that the West Bengal police are not cooperating, therefore, ""we will approach the Supreme Court on Monday"".",https://www.ndtv.com/india-news/centre-to-move-supreme-court-over-cbi-kolkata-police-face-off-sources-1987711
