intro,links
"Describing the murder of two Youth Congress workers in Kerala as ""extremely unfortunate,"" chief minister Pinarayi Vijayan has said strict action will be taken against those found guilty.",https://www.ndtv.com/kerala-news/kerala-chief-minister-speeds-up-investigation-after-2-youth-congress-workers-killed-1995593
"Pulwama terror attack: Pakistan nationals in Rajasthan's Bikaner have been asked to leave the city within 48 hours, the District Magistrate said in an order on Monday.",https://www.ndtv.com/india-news/pulwama-terror-attack-pakistan-nationals-in-rajasthans-bikaner-asked-to-leave-within-48-hours-1995587
"A single emergency helpline number ""112"" will be launched in India today that would provide immediate assistance to services like police (100), fire (101), health (108) and women (1090).",https://www.ndtv.com/india-news/112-india-all-in-one-emergency-helpline-number-to-be-launched-today-1995582
"Former Uttar Pradesh Chief Minister and Samajwadi Party chief AkhileshYadav on Monday said that the priority of the country's leadership should be to ensure that bulletproof jackets are provided to its soldiers, rather than focussing on bullet trains.",https://www.ndtv.com/india-news/akhilesh-yadav-says-country-doesnt-need-bullet-train-soldiers-need-bulletproof-jackets-1995574
"Trinamool Congress councillor Mithun Tikadar was shot at by unidentified gunmen in West Bengal's South 24 Parganas district on Monday. The attackers also reportedly threw a locally-made crude bomb at Mr Tikadar, which missed him. The incident happened in the district's Budge Budge area.",https://www.ndtv.com/india-news/days-after-trinamool-legislator-killed-another-party-leader-shot-at-1995573
"Puducherry Chief Minister V Narayanasamy on Monday ended his sit-in in after a meeting with Lt Governor Kiran Bedi, saying ""partial success"" was achieved on various demands.",https://www.ndtv.com/india-news/v-narayanasamy-puducherry-chief-minister-calls-off-dharna-after-meeting-with-kiran-bedi-1995570
"Ahead of the Lok Sabha elections in May, the AIADMK is all set to tie-up with the BJP in an electoral deal today. On Monday, the Shiv Sena also sealed its alliance with the ruling party for the national election and the subsequent assembly elections.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-live-updates-aiadmk-all-set-for-tie-up-with-bjp-1995568
"Saudi Arabia lauded Pakistan's ""efforts for regional peace and security"" on Monday as Crown Prince Mohammed bin Salman prepared to travel from Islamabad to New Delhi for a day's visit. A joint statement released in Islamabad on Monday evening said the Crown Prince and his minister ""praised openness and efforts of (Pakistan's) Prime Minister Imran Khan for dialogue with India"". The comment comes days after the terror attack in Jammu and Kashmir's Pulwama, in which over 40 CRPF personnel lost their lives. Livid, India has stepped up its efforts to isolate Pakistan in terms of trade and in the international community.",https://www.ndtv.com/india-news/on-saudi-arabia-crown-prince-mohammed-bin-salman-india-visit-anti-terror-push-in-focus-10-points-1995564
Swine flu has claimed the lives of 127 people in Rajasthan so far this year.,https://www.ndtv.com/india-news/127-people-in-rajasthan-died-of-swine-flu-this-year-report-1995559
2019 Elections: Veteran actor Biswajit Chatterjee joined the BJP in New Delhi on Monday in the presence of party general secretary Kailash Vijayvargiya and other senior leaders.,https://www.ndtv.com/india-news/lok-sabha-elections-2019-biswajit-chatterjee-veteran-83-year-old-actor-joins-west-bengal-bjp-1995551
