intro,links
"As the Election Commission today made it official that the dates for the national election would be announced at 5 pm, concerns were expressed by a few politicians - but entirely of the astrological kind.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-poll-announcement-in-rahu-kaal-worries-politicians-from-south-2005431
"Pakistan on Sunday resorted to unprovoked ceasefire violations targeting forward posts and villages at four places along the Line of Control (LoC) in Jammu and Kashmir's Poonch district, officials said.",https://www.ndtv.com/india-news/pakistan-violates-ceasefire-at-4-places-in-jammu-and-kashmirs-poonch-say-officials-2005429
"Assembly elections in four states - Andhra Pradesh, Sikkim, Arunachal Pradesh and Odisha - are expected to be held along with the Lok Sabha polls this time. The term of the government sin all four states are set to end by April-May.",https://www.ndtv.com/india-news/assembly-elections-2019-for-four-states-assembly-elections-also-likely-with-national-polls-2005424
"An Indian pilot of Air India was handcuffed in front of passengers and deplaned by US law enforcement authorities on allegations related to accessing and downloading child pornography, officials of the national carrier said on Sunday.",https://www.ndtv.com/india-news/air-india-pilot-handcuffed-deported-from-us-over-child-porn-charges-2005423
Huge crowds gathered at the Dalai Lama's temple in Himachal Pradesh's Dharamsala Sunday to commemorate 60 years since the failed Tibetan uprising against Chinese rule that drove the spiritual leader into exile.,https://www.ndtv.com/india-news/tibet-supporters-in-himachals-dharamsala-mark-60-years-since-uprising-2005407
"The dates for national election will be announced by the Election Commission this evening at 5 pm, signaling the start of a gigantic voting exercise that will see Prime Minister Narendra Modi seeking another term in office and the opposition attempting to join forces to put up a strong fight. Elections will also be held in four states -- Andhra Pradesh, Sikkim, Arunachal Pradesh and Odisha - along with the parliamentary polls. The opposition Congress had accused the Election Commission of delaying the dates to enable the government to rush through the launch of welfare schemes and projects; no announcements can be made once the model code of conduct kicks in with the election dates. Commission sources have rubbished the claims.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-dates-for-national-election-and-polls-in-4-states-to-be-announced-at-5-pm-b-2005379
Madhya Pradesh Governor Anandiben Patel has approved an ordinance to increase reservation for Other Backward Classes (OBCs) from 14 per cent to 27 per cent.,https://www.ndtv.com/india-news/lok-sabha-elections-2019-madhya-pradesh-governor-anandiben-patel-approves-ordinance-to-increase-obc-2005373
"Businessman Robert Vadra, who had indicated his keenness to enter active politics, today said he would like to ""serve people on a bigger platform"" only after he is cleared of the charges against him. Mr Vadra, husband of Congress leader Priyanka Gandhi Vadra, shared pictures of posters urging him to contest the upcoming national election.",https://www.ndtv.com/india-news/robert-vadra-drops-fresh-hint-says-would-like-to-serve-people-on-bigger-platform-2005372
"In what could be seen as a jolt to Bihar Congress ahead of the parliamentary election, senior leader and spokesman Binod Sharma resigned on Saturday, contending that the party should not have demanded evidence of Balakot air strike.",https://www.ndtv.com/india-news/congress-leader-vinod-sharma-upset-over-demand-for-proof-of-iaf-strike-quits-party-2005352
"Lok Sabha elections will begin on April 11 and will be held over seven phases followed by counting of votes on May 23, the Election Commission announced today.&nbsp;Chief Election Commissioner Sunil Arora said the model code of conduct would come into immediate effect from Sunday and 10 lakhs polling stations would be set up this time as against about nine lakhs in 2014.",https://www.ndtv.com/india-news/lok-sabha-election-updates-pm-modi-in-gujarat-today-jd-s-congress-to-finalise-seats-in-karnataka-2005348
West Bengal Chief Minister Mamata Banerjee has ordered her top minister and Kolkata Mayor Firhad Hakim to examine disciplinary action against a party legislator for his meeting with BJP leader Mukul Roy on Friday.,https://www.ndtv.com/india-news/lok-sabha-elections-2019-mamata-banerjee-seeks-action-against-mla-for-meeting-with-bjps-mukul-roy-2005342
"With the arrest of 18 people from different parts of the country, Jaipur police on Saturday claimed to have busted an international gang involved in duping people of crores of rupees on the pretext of providing them rare and valuable radioactive articles that could be sold to NASA.",https://www.ndtv.com/india-news/18-arrested-for-duping-people-by-selling-radioactive-articles-in-jaipur-2005336
"In the last month before the Election Commission announces the national election dates, Prime Minister Narendra Modi has made 28 trips across India, launching an unprecedented 157 projects, NDTV has found.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-157-projects-in-30-days-behind-pm-narendra-modis-last-minute-inauguration-b-2005335
"Days after the Congress said it would go it alone in the general elections, Delhi Chief Minister and AAP supremo Arvind Kejriwal Saturday termed the party ""arrogant"" and claimed that its candidates would lose their deposits in the polls.",https://www.ndtv.com/india-news/on-no-alliance-with-aap-arvind-kejriwal-calls-congress-party-arrogant-2005330
